SalesDate,Sales
2013-01-31,145024
2013-02-28,135667
2013-03-31,175242
2013-04-30,143656
2013-05-31,153104
2013-06-30,139391
2013-07-31,175707
2013-08-31,163722
2013-09-30,145764
2013-10-31,155379
2013-11-30,170585
2013-12-31,206458
2014-01-31,163996
2014-02-28,149299
2014-03-31,172823
2014-04-30,171754
2014-05-31,171998
2014-06-30,172640
2014-07-31,182215
2014-08-31,167332
2014-09-30,179025
2014-10-31,168719
2014-11-30,176467
2014-12-31,207824
2015-01-31,182277
2015-02-28,148461
2015-03-31,185485
2015-04-30,177012
2015-05-31,164257
2015-06-30,187226
2015-07-31,186086
