SalesDate,Sales
2013-01-31,197313
2013-02-28,182542
2013-03-31,221356
2013-04-30,207213
2013-05-31,197043
2013-06-30,137525
2013-07-31,263998
2013-08-31,206982
2013-09-30,191586
2013-10-31,204416
2013-11-30,209733
2013-12-31,256449
2014-01-31,205840
2014-02-28,194037
2014-03-31,204914
2014-04-30,206784
2014-05-31,203930
2014-06-30,199274
2014-07-31,216759
2014-08-31,194585
2014-09-30,199559
2014-10-31,195927
2014-11-30,210348
2014-12-31,237656
2015-01-31,205383
2015-02-28,178713
2015-03-31,217211
2015-04-30,202936
2015-05-31,185592
2015-06-30,211355
2015-07-31,213662
