SalesDate,Sales
2013-01-31,113368
2013-02-28,104477
2013-03-31,131372
2013-04-30,118684
2013-05-31,111488
2013-06-30,122684
2013-07-31,141631
2013-08-31,137150
2013-09-30,120253
2013-10-31,128410
2013-11-30,135413
2013-12-31,174423
2014-01-31,135839
2014-02-28,127978
2014-03-31,140731
2014-04-30,142722
2014-05-31,140868
2014-06-30,139427
2014-07-31,149491
2014-08-31,138126
2014-09-30,142674
2014-10-31,146680
2014-11-30,145073
2014-12-31,186115
2015-01-31,152151
2015-02-28,133528
2015-03-31,151367
2015-04-30,138251
2015-05-31,133531
2015-06-30,140920
2015-07-31,150950
