SalesDate,Sales
2013-01-31,237353
2013-02-28,225579
2013-03-31,253393
2013-04-30,246410
2013-05-31,236575
2013-06-30,225128
2013-07-31,265676
2013-08-31,237626
2013-09-30,204020
2013-10-31,208294
2013-11-30,216744
2013-12-31,248888
2014-01-31,204184
2014-02-28,195038
2014-03-31,213321
2014-04-30,202628
2014-05-31,203549
2014-06-30,204116
2014-07-31,221895
2014-08-31,207352
2014-09-30,201349
2014-10-31,200609
2014-11-30,207469
2014-12-31,243140
2015-01-31,205278
2015-02-28,187013
2015-03-31,212959
2015-04-30,198121
2015-05-31,190621
2015-06-30,218265
2015-07-31,208880
