SalesDate,Sales
2013-01-31,265237
2013-02-28,244528
2013-03-31,272691
2013-04-30,262387
2013-05-31,260946
2013-06-30,266235
2013-07-31,286574
2013-08-31,253463
2013-09-30,252356
2013-10-31,271466
2013-11-30,275311
2013-12-31,290110
2014-01-31,275852
2014-02-28,257723
2014-03-31,262807
2014-04-30,272691
2014-05-31,273773
2014-06-30,256810
2014-07-31,272158
2014-08-31,257068
2014-09-30,261542
2014-10-31,283127
2014-11-30,290903
2014-12-31,312484
2015-01-31,298591
2015-02-28,269165
2015-03-31,297945
2015-04-30,289462
2015-05-31,275244
2015-06-30,292393
2015-07-31,286058
