SalesDate,Sales
2013-01-31,97758
2013-02-28,93853
2013-03-31,107411
2013-04-30,101599
2013-05-31,95761
2013-06-30,94624
2013-07-31,103539
2013-08-31,108670
2013-09-30,93821
2013-10-31,100177
2013-11-30,109880
2013-12-31,126898
2014-01-31,103491
2014-02-28,95278
2014-03-31,99225
2014-04-30,104728
2014-05-31,104030
2014-06-30,104168
2014-07-31,108252
2014-08-31,106073
2014-09-30,107300
2014-10-31,107850
2014-11-30,120729
2014-12-31,140838
2015-01-31,115605
2015-02-28,106853
2015-03-31,121840
2015-04-30,120902
2015-05-31,108693
2015-06-30,118064
2015-07-31,120779
