SalesDate,Sales
2013-01-31,106640
2013-02-28,99827
2013-03-31,108545
2013-04-30,106290
2013-05-31,105547
2013-06-30,102838
2013-07-31,121134
2013-08-31,108821
2013-09-30,99721
2013-10-31,108234
2013-11-30,107538
2013-12-31,122392
2014-01-31,110989
2014-02-28,104550
2014-03-31,111858
2014-04-30,114851
2014-05-31,115165
2014-06-30,108080
2014-07-31,118778
2014-08-31,110870
2014-09-30,113818
2014-10-31,117031
2014-11-30,118147
2014-12-31,127886
2015-01-31,111272
2015-02-28,101963
2015-03-31,119134
2015-04-30,111299
2015-05-31,105467
2015-06-30,116199
2015-07-31,117667
