SalesDate,Sales
2013-01-31,163571
2013-02-28,156938
2013-03-31,187467
2013-04-30,169950
2013-05-31,174236
2013-06-30,165035
2013-07-31,211233
2013-08-31,191338
2013-09-30,174819
2013-10-31,172535
2013-11-30,181620
2013-12-31,229406
2014-01-31,174674
2014-02-28,170807
2014-03-31,182455
2014-04-30,176325
2014-05-31,176279
2014-06-30,183819
2014-07-31,195090
2014-08-31,170409
2014-09-30,195240
2014-10-31,179477
2014-11-30,193094
2014-12-31,226950
2015-01-31,185967
2015-02-28,161286
2015-03-31,190198
2015-04-30,183695
2015-05-31,165457
2015-06-30,207473
2015-07-31,202124
