SalesDate,Sales
2013-01-31,143894
2013-02-28,137624
2013-03-31,163276
2013-04-30,149596
2013-05-31,146570
2013-06-30,147626
2013-07-31,171211
2013-08-31,164367
2013-09-30,145476
2013-10-31,146891
2013-11-30,156990
2013-12-31,200169
2014-01-31,152276
2014-02-28,144979
2014-03-31,156461
2014-04-30,156046
2014-05-31,151877
2014-06-30,154592
2014-07-31,171942
2014-08-31,150384
2014-09-30,160835
2014-10-31,153248
2014-11-30,164267
2014-12-31,196592
2015-01-31,156245
2015-02-28,134606
2015-03-31,164173
2015-04-30,152976
2015-05-31,141819
2015-06-30,165994
2015-07-31,168341
