SalesDate,Sales
2013-01-31,112539
2013-02-28,109597
2013-03-31,128965
2013-04-30,122041
2013-05-31,120879
2013-06-30,123633
2013-07-31,149360
2013-08-31,141250
2013-09-30,121812
2013-10-31,125013
2013-11-30,148123
2013-12-31,226540
2014-01-31,158011
2014-02-28,156411
2014-03-31,169518
2014-04-30,164831
2014-05-31,168990
2014-06-30,162075
2014-07-31,180898
2014-08-31,174779
2014-09-30,168584
2014-10-31,171684
2014-11-30,173060
2014-12-31,236422
2015-01-31,170333
2015-02-28,159175
2015-03-31,172704
2015-04-30,174179
2015-05-31,168752
2015-06-30,183119
2015-07-31,183743
