SalesDate,Sales
2013-01-31,101167
2013-02-28,99411
2013-03-31,118703
2013-04-30,113719
2013-05-31,109992
2013-06-30,111992
2013-07-31,138527
2013-08-31,123428
2013-09-30,120399
2013-10-31,134253
2013-11-30,133579
2013-12-31,153393
2014-01-31,130811
2014-02-28,123796
2014-03-31,130992
2014-04-30,134839
2014-05-31,141460
2014-06-30,130476
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,152245
2015-02-28,137053
2015-03-31,163865
2015-04-30,151481
2015-05-31,146597
2015-06-30,155493
2015-07-31,172540
