SalesDate,Sales
2013-01-31,115976
2013-02-28,114553
2013-03-31,42648
2013-04-30,188750
2013-05-31,220308
2013-06-30,203880
2013-07-31,205373
2013-08-31,191671
2013-09-30,198143
2013-10-31,214008
2013-11-30,215142
2013-12-31,248415
2014-01-31,208817
2014-02-28,202154
2014-03-31,233409
2014-04-30,242588
2014-05-31,259544
2014-06-30,269167
2014-07-31,253378
2014-08-31,244087
2014-09-30,234539
2014-10-31,260011
2014-11-30,263790
2014-12-31,281079
2015-01-31,248912
2015-02-28,242324
2015-03-31,273029
2015-04-30,282289
2015-05-31,312795
2015-06-30,294388
2015-07-31,291925
