SalesDate,Sales
2013-01-31,420911
2013-02-28,407789
2013-03-31,458676
2013-04-30,427694
2013-05-31,421907
2013-06-30,421613
2013-07-31,463634
2013-08-31,443160
2013-09-30,409309
2013-10-31,433744
2013-11-30,450792
2013-12-31,500524
2014-01-31,424748
2014-02-28,411054
2014-03-31,439535
2014-04-30,436754
2014-05-31,439312
2014-06-30,406530
2014-07-31,462882
2014-08-31,417833
2014-09-30,445789
2014-10-31,441762
2014-11-30,441585
2014-12-31,479660
2015-01-31,418622
2015-02-28,400943
2015-03-31,436211
2015-04-30,428265
2015-05-31,405159
2015-06-30,425440
2015-07-31,468042
