SalesDate,Sales
2013-01-31,202661
2013-02-28,186119
2013-03-31,219665
2013-04-30,195672
2013-05-31,195779
2013-06-30,185217
2013-07-31,204107
2013-08-31,200329
2013-09-30,175875
2013-10-31,186881
2013-11-30,208921
2013-12-31,264035
2014-01-31,190759
2014-02-28,179347
2014-03-31,197220
2014-04-30,205832
2014-05-31,201421
2014-06-30,192024
2014-07-31,210610
2014-08-31,193840
2014-09-30,203320
2014-10-31,197945
2014-11-30,214539
2014-12-31,264005
2015-01-31,204320
2015-02-28,180623
2015-03-31,202341
2015-04-30,204116
2015-05-31,186979
2015-06-30,199604
2015-07-31,213528
