SalesDate,Sales
2013-01-31,152760
2013-02-28,143688
2013-03-31,173696
2013-04-30,154036
2013-05-31,151317
2013-06-30,142347
2013-07-31,179846
2013-08-31,160208
2013-09-30,147425
2013-10-31,154739
2013-11-30,164403
2013-12-31,204524
2014-01-31,152819
2014-02-28,142304
2014-03-31,153819
2014-04-30,156879
2014-05-31,146339
2014-06-30,153301
2014-07-31,164392
2014-08-31,150934
2014-09-30,160799
2014-10-31,158636
2014-11-30,177155
2014-12-31,207764
2015-01-31,163187
2015-02-28,143313
2015-03-31,165781
2015-04-30,157453
2015-05-31,142031
2015-06-30,164374
2015-07-31,164219
