SalesDate,Sales
2013-01-31,203551
2013-02-28,187738
2013-03-31,230909
2013-04-30,208898
2013-05-31,209732
2013-06-30,206834
2013-07-31,229303
2013-08-31,216407
2013-09-30,197397
2013-10-31,203960
2013-11-30,208697
2013-12-31,251236
2014-01-31,206679
2014-02-28,196413
2014-03-31,213363
2014-04-30,203946
2014-05-31,207117
2014-06-30,207628
2014-07-31,210058
2014-08-31,209667
2014-09-30,206342
2014-10-31,200063
2014-11-30,207025
2014-12-31,248603
2015-01-31,205606
2015-02-28,184513
2015-03-31,220671
2015-04-30,206695
2015-05-31,198908
2015-06-30,222578
2015-07-31,210481
