SalesDate,Sales
2013-01-31,97344
2013-02-28,94422
2013-03-31,105396
2013-04-30,102138
2013-05-31,101708
2013-06-30,103214
2013-07-31,109807
2013-08-31,110190
2013-09-30,99044
2013-10-31,94158
2013-11-30,105654
2013-12-31,131665
2014-01-31,98291
2014-02-28,95027
2014-03-31,100299
2014-04-30,103294
2014-05-31,106256
2014-06-30,104639
2014-07-31,111786
2014-08-31,103719
2014-09-30,103523
2014-10-31,103312
2014-11-30,108573
2014-12-31,139613
2015-01-31,99064
2015-02-28,89982
2015-03-31,99444
2015-04-30,98585
2015-05-31,97218
2015-06-30,106423
2015-07-31,115730
