SalesDate,Sales
2013-01-31,198410
2013-02-28,191247
2013-03-31,203219
2013-04-30,173858
2013-05-31,173658
2013-06-30,168189
2013-07-31,199424
2013-08-31,191066
2013-09-30,172715
2013-10-31,173350
2013-11-30,181014
2013-12-31,219621
2014-01-31,177587
2014-02-28,171734
2014-03-31,195021
2014-04-30,179020
2014-05-31,186290
2014-06-30,186380
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,192607
2015-02-28,168831
2015-03-31,203173
2015-04-30,181991
2015-05-31,185025
2015-06-30,210540
2015-07-31,200714
