SalesDate,Sales
2013-01-31,219586
2013-02-28,199424
2013-03-31,247116
2013-04-30,225884
2013-05-31,220658
2013-06-30,213671
2013-07-31,275513
2013-08-31,238134
2013-09-30,218196
2013-10-31,223467
2013-11-30,233504
2013-12-31,269739
2014-01-31,236350
2014-02-28,226810
2014-03-31,236748
2014-04-30,247229
2014-05-31,243016
2014-06-30,236717
2014-07-31,263354
2014-08-31,236472
2014-09-30,243332
2014-10-31,242282
2014-11-30,253236
2014-12-31,282486
2015-01-31,260400
2015-02-28,217544
2015-03-31,266639
2015-04-30,256824
2015-05-31,245516
2015-06-30,266445
2015-07-31,279939
