SalesDate,Sales
2013-01-31,153285
2013-02-28,136168
2013-03-31,172096
2013-04-30,150191
2013-05-31,153110
2013-06-30,155299
2013-07-31,179075
2013-08-31,169490
2013-09-30,146645
2013-10-31,158999
2013-11-30,175142
2013-12-31,198997
2014-01-31,157581
2014-02-28,154484
2014-03-31,174908
2014-04-30,175052
2014-05-31,173932
2014-06-30,166686
2014-07-31,182079
2014-08-31,168689
2014-09-30,174224
2014-10-31,173449
2014-11-30,183567
2014-12-31,213459
2015-01-31,179630
2015-02-28,164043
2015-03-31,186706
2015-04-30,183049
2015-05-31,177089
2015-06-30,190084
2015-07-31,207474
