SalesDate,Sales
2013-01-31,100099
2013-02-28,93539
2013-03-31,104794
2013-04-30,99100
2013-05-31,104353
2013-06-30,104280
2013-07-31,120910
2013-08-31,124344
2013-09-30,103952
2013-10-31,107815
2013-11-30,112738
2013-12-31,137012
2014-01-31,106114
2014-02-28,98893
2014-03-31,106869
2014-04-30,109732
2014-05-31,115191
2014-06-30,119902
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,115532
2015-02-28,104060
2015-03-31,114651
2015-04-30,118356
2015-05-31,118874
2015-06-30,129423
2015-07-31,137321
