SalesDate,Sales
2013-01-31,226380
2013-02-28,210742
2013-03-31,257540
2013-04-30,216030
2013-05-31,229120
2013-06-30,212328
2013-07-31,270556
2013-08-31,251147
2013-09-30,220696
2013-10-31,228272
2013-11-30,234216
2013-12-31,296504
2014-01-31,223714
2014-02-28,211419
2014-03-31,220425
2014-04-30,228805
2014-05-31,229798
2014-06-30,225153
2014-07-31,248476
2014-08-31,235158
2014-09-30,225314
2014-10-31,225211
2014-11-30,246631
2014-12-31,307097
2015-01-31,243219
2015-02-28,205312
2015-03-31,240353
2015-04-30,230432
2015-05-31,215204
2015-06-30,243731
2015-07-31,259390
