SalesDate,Sales
2013-01-31,128580
2013-02-28,125820
2013-03-31,142651
2013-04-30,131621
2013-05-31,135370
2013-06-30,132539
2013-07-31,156088
2013-08-31,142890
2013-09-30,124160
2013-10-31,130127
2013-11-30,130365
2013-12-31,163015
2014-01-31,127760
2014-02-28,118254
2014-03-31,123565
2014-04-30,129117
2014-05-31,128940
2014-06-30,126008
2014-07-31,141667
2014-08-31,127218
2014-09-30,126807
2014-10-31,131664
2014-11-30,136710
2014-12-31,165388
2015-01-31,138010
2015-02-28,118720
2015-03-31,136362
2015-04-30,131839
2015-05-31,127882
2015-06-30,140776
2015-07-31,146545
