SalesDate,Sales
2013-01-31,127782
2013-02-28,123874
2013-03-31,140691
2013-04-30,132457
2013-05-31,126057
2013-06-30,123811
2013-07-31,150145
2013-08-31,133592
2013-09-30,123541
2013-10-31,127476
2013-11-30,140954
2013-12-31,168740
2014-01-31,144193
2014-02-28,153798
2014-03-31,167406
2014-04-30,148769
2014-05-31,148729
2014-06-30,140306
2014-07-31,165473
2014-08-31,137803
2014-09-30,145594
2014-10-31,149069
2014-11-30,149348
2014-12-31,166723
2015-01-31,146499
2015-02-28,136613
2015-03-31,159717
2015-04-30,153674
2015-05-31,142892
2015-06-30,157214
2015-07-31,173649
