SalesDate,Sales
2013-01-31,129288
2013-02-28,118144
2013-03-31,146009
2013-04-30,135610
2013-05-31,133529
2013-06-30,132882
2013-07-31,153966
2013-08-31,149228
2013-09-30,132690
2013-10-31,151762
2013-11-30,155309
2013-12-31,190367
2014-01-31,147744
2014-02-28,144198
2014-03-31,157349
2014-04-30,160258
2014-05-31,161903
2014-06-30,153518
2014-07-31,164711
2014-08-31,164383
2014-09-30,162038
2014-10-31,162985
2014-11-30,171609
2014-12-31,206942
2015-01-31,165492
2015-02-28,152328
2015-03-31,177803
2015-04-30,174031
2015-05-31,168096
2015-06-30,183764
2015-07-31,176978
