SalesDate,Sales
2013-01-31,226281
2013-02-28,222735
2013-03-31,260122
2013-04-30,228422
2013-05-31,225905
2013-06-30,216256
2013-07-31,240182
2013-08-31,254659
2013-09-30,212127
2013-10-31,223366
2013-11-30,254206
2013-12-31,289420
2014-01-31,226368
2014-02-28,221471
2014-03-31,233085
2014-04-30,239074
2014-05-31,238796
2014-06-30,224240
2014-07-31,248726
2014-08-31,254414
2014-09-30,238846
2014-10-31,236563
2014-11-30,264898
2014-12-31,300355
2015-01-31,241751
2015-02-28,225635
2015-03-31,254779
2015-04-30,240649
2015-05-31,221513
2015-06-30,233375
2015-07-31,255040
