SalesDate,Sales
2013-01-31,124505
2013-02-28,117358
2013-03-31,136527
2013-04-30,135320
2013-05-31,131307
2013-06-30,129119
2013-07-31,152036
2013-08-31,138322
2013-09-30,117027
2013-10-31,125306
2013-11-30,120139
2013-12-31,153606
2014-01-31,124644
2014-02-28,111224
2014-03-31,122409
2014-04-30,128202
2014-05-31,123064
2014-06-30,123984
2014-07-31,128169
2014-08-31,119684
2014-09-30,126469
2014-10-31,125263
2014-11-30,126089
2014-12-31,150876
2015-01-31,124939
2015-02-28,109816
2015-03-31,129215
2015-04-30,126806
2015-05-31,102648
2015-06-30,107835
2015-07-31,110447
