SalesDate,Sales
2013-01-31,198936
2013-02-28,181568
2013-03-31,221460
2013-04-30,185814
2013-05-31,202738
2013-06-30,183149
2013-07-31,222290
2013-08-31,213232
2013-09-30,191957
2013-10-31,191412
2013-11-30,214952
2013-12-31,273229
2014-01-31,197131
2014-02-28,186662
2014-03-31,194171
2014-04-30,203713
2014-05-31,211516
2014-06-30,198004
2014-07-31,219196
2014-08-31,206074
2014-09-30,205195
2014-10-31,200088
2014-11-30,226503
2014-12-31,288768
2015-01-31,211710
2015-02-28,192066
2015-03-31,217722
2015-04-30,205318
2015-05-31,205162
2015-06-30,220328
2015-07-31,234221
