SalesDate,Sales
2013-01-31,122259
2013-02-28,114172
2013-03-31,131451
2013-04-30,128114
2013-05-31,123980
2013-06-30,122959
2013-07-31,141611
2013-08-31,143198
2013-09-30,128409
2013-10-31,125939
2013-11-30,129106
2013-12-31,146142
2014-01-31,130588
2014-02-28,127990
2014-03-31,144713
2014-04-30,134953
2014-05-31,142937
2014-06-30,139279
2014-07-31,154638
2014-08-31,139166
2014-09-30,146307
2014-10-31,137403
2014-11-30,144151
2014-12-31,154708
2015-01-31,148665
2015-02-28,138415
2015-03-31,157539
2015-04-30,146460
2015-05-31,139862
2015-06-30,160651
2015-07-31,171102
