SalesDate,Sales
2013-01-31,113193
2013-02-28,105955
2013-03-31,116516
2013-04-30,112095
2013-05-31,106824
2013-06-30,111430
2013-07-31,116954
2013-08-31,129108
2013-09-30,108519
2013-10-31,117808
2013-11-30,133952
2013-12-31,146530
2014-01-31,119842
2014-02-28,113417
2014-03-31,118318
2014-04-30,124475
2014-05-31,120398
2014-06-30,120271
2014-07-31,123301
2014-08-31,128792
2014-09-30,126757
2014-10-31,124564
2014-11-30,142518
2014-12-31,159984
2015-01-31,126926
2015-02-28,121691
2015-03-31,126286
2015-04-30,132429
2015-05-31,123613
2015-06-30,132022
2015-07-31,138629
