SalesDate,Sales
2013-01-31,109201
2013-02-28,98000
2013-03-31,118155
2013-04-30,112751
2013-05-31,106938
2013-06-30,107059
2013-07-31,119457
2013-08-31,111713
2013-09-30,109055
2013-10-31,122993
2013-11-30,126377
2013-12-31,137384
2014-01-31,119364
2014-02-28,111490
2014-03-31,113510
2014-04-30,117822
2014-05-31,162394
2014-06-30,154960
2014-07-31,165500
2014-08-31,156689
2014-09-30,156801
2014-10-31,158700
2014-11-30,168438
2014-12-31,178842
2015-01-31,159746
2015-02-28,143881
2015-03-31,172706
2015-04-30,159116
2015-05-31,147594
2015-06-30,156474
2015-07-31,152822
