SalesDate,Sales
2013-01-31,120189
2013-02-28,146960
2013-03-31,174722
2013-04-30,156072
2013-05-31,151323
2013-06-30,159580
2013-07-31,180787
2013-08-31,163044
2013-09-30,156693
2013-10-31,166952
2013-11-30,169186
2013-12-31,213049
2014-01-31,177582
2014-02-28,166544
2014-03-31,184623
2014-04-30,179647
2014-05-31,172683
2014-06-30,177412
2014-07-31,182576
2014-08-31,179413
2014-09-30,185129
2014-10-31,184443
2014-11-30,195898
2014-12-31,238491
2015-01-31,196949
2015-02-28,179645
2015-03-31,216090
2015-04-30,199516
2015-05-31,185165
2015-06-30,217224
2015-07-31,198146
