SalesDate,Sales
2013-01-31,204260
2013-02-28,185294
2013-03-31,226198
2013-04-30,201632
2013-05-31,199258
2013-06-30,190116
2013-07-31,226045
2013-08-31,206260
2013-09-30,196285
2013-10-31,201614
2013-11-30,226785
2013-12-31,274441
2014-01-31,213241
2014-02-28,203883
2014-03-31,229552
2014-04-30,225929
2014-05-31,210474
2014-06-30,214844
2014-07-31,226815
2014-08-31,209629
2014-09-30,225207
2014-10-31,217124
2014-11-30,249533
2014-12-31,283355
2015-01-31,228540
2015-02-28,205935
2015-03-31,244144
2015-04-30,231468
2015-05-31,212875
2015-06-30,240663
2015-07-31,227753
