SalesDate,Sales
2013-01-31,125228
2013-02-28,120329
2013-03-31,141566
2013-04-30,131433
2013-05-31,132998
2013-06-30,132724
2013-07-31,151855
2013-08-31,148754
2013-09-30,128791
2013-10-31,130741
2013-11-30,137001
2013-12-31,167790
2014-01-31,140386
2014-02-28,150487
2014-03-31,167051
2014-04-30,146917
2014-05-31,148380
2014-06-30,143911
2014-07-31,167267
2014-08-31,150870
2014-09-30,150291
2014-10-31,150765
2014-11-30,162377
2014-12-31,183005
2015-01-31,163350
2015-02-28,145334
2015-03-31,170696
2015-04-30,166487
2015-05-31,161837
2015-06-30,171194
2015-07-31,189353
