SalesDate,Sales
2013-01-31,167339
2013-02-28,163328
2013-03-31,189528
2013-04-30,173366
2013-05-31,160455
2013-06-30,163620
2013-07-31,174430
2013-08-31,168164
2013-09-30,149426
2013-10-31,157089
2013-11-30,153469
2013-12-31,173544
2014-01-31,159181
2014-02-28,152880
2014-03-31,167014
2014-04-30,166606
2014-05-31,162241
2014-06-30,166837
2014-07-31,176485
2014-08-31,160063
2014-09-30,164479
2014-10-31,164859
2014-11-30,166472
2014-12-31,175085
2015-01-31,160001
2015-02-28,149353
2015-03-31,168647
2015-04-30,164389
2015-05-31,156015
2015-06-30,172690
2015-07-31,177812
