SalesDate,Sales
2013-01-31,106524
2013-02-28,100747
2013-03-31,116673
2013-04-30,109569
2013-05-31,105953
2013-06-30,111280
2013-07-31,133739
2013-08-31,120243
2013-09-30,103094
2013-10-31,112588
2013-11-30,120448
2013-12-31,131390
2014-01-31,109144
2014-02-28,107118
2014-03-31,117176
2014-04-30,116405
2014-05-31,118556
2014-06-30,112187
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,119295
2015-02-28,102733
2015-03-31,122589
2015-04-30,108038
2015-05-31,100807
2015-06-30,110650
2015-07-31,119116
