SalesDate,Sales
2013-01-31,252110
2013-02-28,256661
2013-03-31,296390
2013-04-30,253334
2013-05-31,255878
2013-06-30,277230
2013-07-31,290039
2013-08-31,293625
2013-09-30,234087
2013-10-31,239961
2013-11-30,276545
2013-12-31,344728
2014-01-31,223516
2014-02-28,225732
2014-03-31,238618
2014-04-30,245012
2014-05-31,239988
2014-06-30,249509
2014-07-31,267485
2014-08-31,263479
2014-09-30,242706
2014-10-31,249249
2014-11-30,271555
2014-12-31,348330
2015-01-31,213572
2015-02-28,208976
2015-03-31,240030
2015-04-30,243818
2015-05-31,233258
2015-06-30,255509
2015-07-31,264037
