SalesDate,Sales
2013-01-31,120493
2013-02-28,116999
2013-03-31,133811
2013-04-30,122690
2013-05-31,126389
2013-06-30,122887
2013-07-31,136984
2013-08-31,142328
2013-09-30,116395
2013-10-31,121030
2013-11-30,130279
2013-12-31,153016
2014-01-31,127303
2014-02-28,122252
2014-03-31,130180
2014-04-30,131488
2014-05-31,132146
2014-06-30,133096
2014-07-31,138919
2014-08-31,134063
2014-09-30,134121
2014-10-31,128843
2014-11-30,139449
2014-12-31,153007
2015-01-31,144218
2015-02-28,120750
2015-03-31,138684
2015-04-30,140803
2015-05-31,129583
2015-06-30,147326
2015-07-31,149791
