SalesDate,Sales
2013-01-31,283016
2013-02-28,281497
2013-03-31,358178
2013-04-30,309030
2013-05-31,298126
2013-06-30,297695
2013-07-31,362485
2013-08-31,343335
2013-09-30,312210
2013-10-31,338748
2013-11-30,341353
2013-12-31,415644
2014-01-31,298776
2014-02-28,305111
2014-03-31,346154
2014-04-30,323320
2014-05-31,327161
2014-06-30,316298
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,326731
2015-02-28,299875
2015-03-31,360231
2015-04-30,324917
2015-05-31,306224
2015-06-30,342247
2015-07-31,345485
