SalesDate,Sales
2013-01-31,231734
2013-02-28,221044
2013-03-31,266375
2013-04-30,257007
2013-05-31,256421
2013-06-30,246643
2013-07-31,257775
2013-08-31,254992
2013-09-30,215934
2013-10-31,226806
2013-11-30,242998
2013-12-31,267874
2014-01-31,225150
2014-02-28,218404
2014-03-31,254465
2014-04-30,254458
2014-05-31,248326
2014-06-30,243542
2014-07-31,260075
2014-08-31,254726
2014-09-30,246615
2014-10-31,245985
2014-11-30,244288
2014-12-31,275395
2015-01-31,240703
2015-02-28,217135
2015-03-31,264028
2015-04-30,253803
2015-05-31,237754
2015-06-30,263226
2015-07-31,265785
