SalesDate,Sales
2013-01-31,116983
2013-02-28,103300
2013-03-31,119829
2013-04-30,115837
2013-05-31,110890
2013-06-30,103191
2013-07-31,116833
2013-08-31,111509
2013-09-30,120435
2013-10-31,122606
2013-11-30,127583
2013-12-31,143220
2014-01-31,124129
2014-02-28,118034
2014-03-31,124440
2014-04-30,129400
2014-05-31,129669
2014-06-30,113308
2014-07-31,133726
2014-08-31,127591
2014-09-30,125006
2014-10-31,137444
2014-11-30,142325
2014-12-31,165318
2015-01-31,147144
2015-02-28,131027
2015-03-31,147526
2015-04-30,152274
2015-05-31,143203
2015-06-30,148921
2015-07-31,153502
