SalesDate,Sales
2013-01-31,142555
2013-02-28,137746
2013-03-31,150410
2013-04-30,147139
2013-05-31,147162
2013-06-30,140865
2013-07-31,157206
2013-08-31,151265
2013-09-30,139110
2013-10-31,150547
2013-11-30,150810
2013-12-31,161062
2014-01-31,141101
2014-02-28,138177
2014-03-31,150090
2014-04-30,154642
2014-05-31,147470
2014-06-30,152284
2014-07-31,158617
2014-08-31,145885
2014-09-30,155765
2014-10-31,151110
2014-11-30,150801
2014-12-31,153054
2015-01-31,138286
2015-02-28,128879
2015-03-31,150917
2015-04-30,146622
2015-05-31,140080
2015-06-30,160105
2015-07-31,158525
