SalesDate,Sales
2013-01-31,125963
2013-02-28,118931
2013-03-31,135243
2013-04-30,124648
2013-05-31,132269
2013-06-30,121233
2013-07-31,138561
2013-08-31,158143
2013-09-30,170296
2013-10-31,171442
2013-11-30,196004
2013-12-31,240305
2014-01-31,173173
2014-02-28,168769
2014-03-31,175170
2014-04-30,180920
2014-05-31,182361
2014-06-30,180372
2014-07-31,201224
2014-08-31,187549
2014-09-30,184767
2014-10-31,177431
2014-11-30,199274
2014-12-31,241310
2015-01-31,174722
2015-02-28,161473
2015-03-31,184549
2015-04-30,184507
2015-05-31,169310
2015-06-30,196085
2015-07-31,202097
