SalesDate,Sales
2013-01-31,228536
2013-02-28,212000
2013-03-31,243537
2013-04-30,224471
2013-05-31,225885
2013-06-30,221563
2013-07-31,270651
2013-08-31,235756
2013-09-30,209431
2013-10-31,233188
2013-11-30,226523
2013-12-31,286533
2014-01-31,231237
2014-02-28,215355
2014-03-31,226290
2014-04-30,233230
2014-05-31,232279
2014-06-30,235536
2014-07-31,247407
2014-08-31,225168
2014-09-30,233315
2014-10-31,228940
2014-11-30,235783
2014-12-31,284403
2015-01-31,245636
2015-02-28,204791
2015-03-31,237908
2015-04-30,233915
2015-05-31,227340
2015-06-30,267694
2015-07-31,253325
