SalesDate,Sales
2013-01-31,157451
2013-02-28,153596
2013-03-31,185684
2013-04-30,162285
2013-05-31,163239
2013-06-30,160381
2013-07-31,186660
2013-08-31,182743
2013-09-30,170847
2013-10-31,168855
2013-11-30,185669
2013-12-31,242127
2014-01-31,177537
2014-02-28,168588
2014-03-31,184118
2014-04-30,184632
2014-05-31,176375
2014-06-30,162873
2014-07-31,174720
2014-08-31,172380
2014-09-30,161543
2014-10-31,164700
2014-11-30,178438
2014-12-31,226161
2015-01-31,159354
2015-02-28,146951
2015-03-31,171487
2015-04-30,166236
2015-05-31,154949
2015-06-30,167971
2015-07-31,168476
