SalesDate,Sales
2013-01-31,89019
2013-02-28,88703
2013-03-31,100797
2013-04-30,97852
2013-05-31,95979
2013-06-30,90357
2013-07-31,105880
2013-08-31,104724
2013-09-30,91060
2013-10-31,95276
2013-11-30,98411
2013-12-31,107160
2014-01-31,95267
2014-02-28,92443
2014-03-31,97233
2014-04-30,97635
2014-05-31,95059
2014-06-30,95508
2014-07-31,102946
2014-08-31,93193
2014-09-30,98482
2014-10-31,97641
2014-11-30,99298
2014-12-31,110453
2015-01-31,98446
2015-02-28,91601
2015-03-31,103506
2015-04-30,103219
2015-05-31,98761
2015-06-30,111297
2015-07-31,112135
