SalesDate,Sales
2013-01-31,263163
2013-02-28,239484
2013-03-31,285583
2013-04-30,262527
2013-05-31,264971
2013-06-30,252019
2013-07-31,306768
2013-08-31,277187
2013-09-30,268163
2013-10-31,285175
2013-11-30,292110
2013-12-31,362873
2014-01-31,265309
2014-02-28,257321
2014-03-31,270970
2014-04-30,286172
2014-05-31,279000
2014-06-30,267018
2014-07-31,296474
2014-08-31,273748
2014-09-30,282823
2014-10-31,294213
2014-11-30,300509
2014-12-31,367479
2015-01-31,277282
2015-02-28,255850
2015-03-31,283088
2015-04-30,290152
2015-05-31,270403
2015-06-30,291383
2015-07-31,313331
