SalesDate,Sales
2013-01-31,93012
2013-02-28,85466
2013-03-31,98647
2013-04-30,91010
2013-05-31,86939
2013-06-30,86726
2013-07-31,103528
2013-08-31,93074
2013-09-30,82239
2013-10-31,93607
2013-11-30,94896
2013-12-31,112309
2014-01-31,88070
2014-02-28,85537
2014-03-31,89178
2014-04-30,92497
2014-05-31,90548
2014-06-30,86026
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,102361
2015-02-28,87779
2015-03-31,108838
2015-04-30,97519
2015-05-31,91673
2015-06-30,105118
2015-07-31,106951
