SalesDate,Sales
2013-01-31,128812
2013-02-28,124405
2013-03-31,164902
2013-04-30,156596
2013-05-31,189529
2013-06-30,186212
2013-07-31,269516
2013-08-31,239486
2013-09-30,178858
2013-10-31,178532
2013-11-30,155177
2013-12-31,187538
2014-01-31,134364
2014-02-28,133294
2014-03-31,152818
2014-04-30,190012
2014-05-31,190652
2014-06-30,203195
2014-07-31,255260
2014-08-31,266249
2014-09-30,192946
2014-10-31,187116
2014-11-30,159775
2014-12-31,194890
2015-01-31,143662
2015-02-28,130599
2015-03-31,162451
2015-04-30,186522
2015-05-31,196544
2015-06-30,207228
2015-07-31,271743
