SalesDate,Sales
2013-01-31,99316
2013-02-28,90115
2013-03-31,99742
2013-04-30,98218
2013-05-31,97065
2013-06-30,95901
2013-07-31,114861
2013-08-31,108386
2013-09-30,97999
2013-10-31,106348
2013-11-30,109211
2013-12-31,127303
2014-01-31,101297
2014-02-28,99999
2014-03-31,104557
2014-04-30,105040
2014-05-31,106761
2014-06-30,100152
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,105322
2015-02-28,96932
2015-03-31,111350
2015-04-30,105877
2015-05-31,101536
2015-06-30,109954
2015-07-31,118015
