SalesDate,Sales
2013-01-31,206124
2013-02-28,191654
2013-03-31,226760
2013-04-30,213210
2013-05-31,209526
2013-06-30,200455
2013-07-31,190904
2013-08-31,169414
2013-09-30,163926
2013-10-31,172571
2013-11-30,175031
2013-12-31,219864
2014-01-31,181354
2014-02-28,168939
2014-03-31,185252
2014-04-30,182018
2014-05-31,176134
2014-06-30,180457
2014-07-31,182615
2014-08-31,167505
2014-09-30,182427
2014-10-31,165896
2014-11-30,181766
2014-12-31,210024
2015-01-31,182870
2015-02-28,153208
2015-03-31,193503
2015-04-30,179429
2015-05-31,171116
2015-06-30,195538
2015-07-31,171714
