SalesDate,Sales
2013-01-31,88073
2013-02-28,78560
2013-03-31,96011
2013-04-30,90616
2013-05-31,93067
2013-06-30,88610
2013-07-31,103114
2013-08-31,91609
2013-09-30,82545
2013-10-31,82835
2013-11-30,91132
2013-12-31,101288
2014-01-31,86919
2014-02-28,86289
2014-03-31,109849
2014-04-30,116134
2014-05-31,121120
2014-06-30,117701
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,124639
2015-02-28,112500
2015-03-31,129486
2015-04-30,130787
2015-05-31,121531
2015-06-30,134923
2015-07-31,138182
