SalesDate,Sales
2013-01-31,121361
2013-02-28,113572
2013-03-31,131800
2013-04-30,127159
2013-05-31,120339
2013-06-30,114124
2013-07-31,142662
2013-08-31,124557
2013-09-30,115503
2013-10-31,125412
2013-11-30,134379
2013-12-31,141740
2014-01-31,123591
2014-02-28,118062
2014-03-31,126431
2014-04-30,130262
2014-05-31,127526
2014-06-30,121224
2014-07-31,131813
2014-08-31,121073
2014-09-30,128684
2014-10-31,125939
2014-11-30,133622
2014-12-31,145310
2015-01-31,131819
2015-02-28,115817
2015-03-31,139024
2015-04-30,129179
2015-05-31,122637
2015-06-30,133852
2015-07-31,129808
