SalesDate,Sales
2013-01-31,129834
2013-02-28,120598
2013-03-31,129219
2013-04-30,123918
2013-05-31,123706
2013-06-30,120338
2013-07-31,129953
2013-08-31,128534
2013-09-30,114116
2013-10-31,117677
2013-11-30,118905
2013-12-31,134280
2014-01-31,123637
2014-02-28,119934
2014-03-31,127008
2014-04-30,127557
2014-05-31,124303
2014-06-30,126335
2014-07-31,131890
2014-08-31,117689
2014-09-30,125660
2014-10-31,125966
2014-11-30,127226
2014-12-31,139784
2015-01-31,127599
2015-02-28,117819
2015-03-31,132217
2015-04-30,126754
2015-05-31,120424
2015-06-30,139281
2015-07-31,134085
