SalesDate,Sales
2013-01-31,194960
2013-02-28,192379
2013-03-31,215481
2013-04-30,198590
2013-05-31,201237
2013-06-30,198587
2013-07-31,205877
2013-08-31,214612
2013-09-30,193362
2013-10-31,198148
2013-11-30,213874
2013-12-31,257617
2014-01-31,202539
2014-02-28,197305
2014-03-31,201585
2014-04-30,205084
2014-05-31,209354
2014-06-30,199028
2014-07-31,213675
2014-08-31,204056
2014-09-30,209229
2014-10-31,212586
2014-11-30,230377
2014-12-31,281830
2015-01-31,219053
2015-02-28,200444
2015-03-31,223370
2015-04-30,228324
2015-05-31,216234
2015-06-30,224745
2015-07-31,241307
