SalesDate,Sales
2013-01-31,283725
2013-02-28,269758
2013-03-31,313126
2013-04-30,293047
2013-05-31,288737
2013-06-30,272466
2013-07-31,328548
2013-08-31,321810
2013-09-30,295370
2013-10-31,307238
2013-11-30,299819
2013-12-31,367582
2014-01-31,311127
2014-02-28,292261
2014-03-31,326779
2014-04-30,322299
2014-05-31,304491
2014-06-30,317257
2014-07-31,333957
2014-08-31,320129
2014-09-30,332999
2014-10-31,315088
2014-11-30,328171
2014-12-31,370858
2015-01-31,317795
2015-02-28,287432
2015-03-31,342683
2015-04-30,252006
2015-05-31,242670
2015-06-30,283304
2015-07-31,266570
