SalesDate,Sales
2013-01-31,144702
2013-02-28,139330
2013-03-31,169113
2013-04-30,150893
2013-05-31,158904
2013-06-30,151168
2013-07-31,177384
2013-08-31,168530
2013-09-30,165345
2013-10-31,165208
2013-11-30,180270
2013-12-31,216974
2014-01-31,176578
2014-02-28,171175
2014-03-31,182813
2014-04-30,191026
2014-05-31,190398
2014-06-30,180026
2014-07-31,202624
2014-08-31,188301
2014-09-30,189096
2014-10-31,194372
2014-11-30,202594
2014-12-31,239419
2015-01-31,201297
2015-02-28,181843
2015-03-31,209360
2015-04-30,199120
2015-05-31,200785
2015-06-30,213086
2015-07-31,231236
