SalesDate,Sales
2013-01-31,98899
2013-02-28,99153
2013-03-31,110178
2013-04-30,99497
2013-05-31,98722
2013-06-30,95501
2013-07-31,114895
2013-08-31,114151
2013-09-30,96222
2013-10-31,104357
2013-11-30,123134
2013-12-31,154171
2014-01-31,127074
2014-02-28,136840
2014-03-31,134453
2014-04-30,129452
2014-05-31,135071
2014-06-30,130355
2014-07-31,147924
2014-08-31,132863
2014-09-30,136862
2014-10-31,139761
2014-11-30,152775
2014-12-31,174601
2015-01-31,155732
2015-02-28,138285
2015-03-31,148422
2015-04-30,146364
2015-05-31,139788
2015-06-30,150265
2015-07-31,160584
