SalesDate,Sales
2013-01-31,147862
2013-02-28,133030
2013-03-31,169266
2013-04-30,145552
2013-05-31,150593
2013-06-30,142215
2013-07-31,167468
2013-08-31,157607
2013-09-30,147214
2013-10-31,147512
2013-11-30,161421
2013-12-31,198876
2014-01-31,153628
2014-02-28,143017
2014-03-31,158012
2014-04-30,158355
2014-05-31,155112
2014-06-30,157777
2014-07-31,168293
2014-08-31,152155
2014-09-30,162515
2014-10-31,155973
2014-11-30,166996
2014-12-31,206572
2015-01-31,165897
2015-02-28,145045
2015-03-31,176007
2015-04-30,162413
2015-05-31,150611
2015-06-30,175316
2015-07-31,177839
