SalesDate,Sales
2013-01-31,231249
2013-02-28,219173
2013-03-31,291555
2013-04-30,269965
2013-05-31,285622
2013-06-30,261724
2013-07-31,310075
2013-08-31,321012
2013-09-30,284663
2013-10-31,316259
2013-11-30,310756
2013-12-31,357322
2014-01-31,259008
2014-02-28,263130
2014-03-31,312432
2014-04-30,350731
2014-05-31,363384
2014-06-30,356605
2014-07-31,356754
2014-08-31,355944
2014-09-30,339760
2014-10-31,345718
2014-11-30,327444
2014-12-31,395759
2015-01-31,289753
2015-02-28,284661
2015-03-31,354674
2015-04-30,385828
2015-05-31,376150
2015-06-30,385480
2015-07-31,437624
