SalesDate,Sales
2013-01-31,222331
2013-02-28,205765
2013-03-31,243147
2013-04-30,219374
2013-05-31,217609
2013-06-30,216542
2013-07-31,249894
2013-08-31,254918
2013-09-30,203005
2013-10-31,214288
2013-11-30,237118
2013-12-31,294129
2014-01-31,214818
2014-02-28,203575
2014-03-31,214987
2014-04-30,223466
2014-05-31,220898
2014-06-30,212889
2014-07-31,238690
2014-08-31,245010
2014-09-30,232769
2014-10-31,226806
2014-11-30,247479
2014-12-31,300806
2015-01-31,228966
2015-02-28,211185
2015-03-31,239248
2015-04-30,234983
2015-05-31,209381
2015-06-30,232631
2015-07-31,255961
