SalesDate,Sales
2013-01-31,120457
2013-02-28,117973
2013-03-31,143437
2013-04-30,126432
2013-05-31,122922
2013-06-30,122871
2013-07-31,141520
2013-08-31,127782
2013-09-30,117910
2013-10-31,126508
2013-11-30,126875
2013-12-31,148398
2014-01-31,122536
2014-02-28,123304
2014-03-31,138390
2014-04-30,128630
2014-05-31,134958
2014-06-30,129929
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,132125
2015-02-28,122099
2015-03-31,143969
2015-04-30,131018
2015-05-31,126272
2015-06-30,145123
2015-07-31,141932
