SalesDate,Sales
2013-01-31,226334
2013-02-28,215225
2013-03-31,245221
2013-04-30,227006
2013-05-31,225088
2013-06-30,225083
2013-07-31,248836
2013-08-31,233560
2013-09-30,213964
2013-10-31,227733
2013-11-30,242936
2013-12-31,267410
2014-01-31,228400
2014-02-28,220424
2014-03-31,239892
2014-04-30,239496
2014-05-31,241035
2014-06-30,223316
2014-07-31,252743
2014-08-31,222032
2014-09-30,230765
2014-10-31,233656
2014-11-30,242029
2014-12-31,276946
2015-01-31,242508
2015-02-28,219554
2015-03-31,251129
2015-04-30,244557
2015-05-31,237193
2015-06-30,250531
2015-07-31,271079
