SalesDate,Sales
2013-01-31,192119
2013-02-28,184854
2013-03-31,212551
2013-04-30,200541
2013-05-31,193979
2013-06-30,194373
2013-07-31,232548
2013-08-31,212280
2013-09-30,193225
2013-10-31,204457
2013-11-30,203518
2013-12-31,254214
2014-01-31,205510
2014-02-28,189924
2014-03-31,203368
2014-04-30,202486
2014-05-31,199892
2014-06-30,200338
2014-07-31,215640
2014-08-31,198897
2014-09-30,199373
2014-10-31,204144
2014-11-30,205214
2014-12-31,254756
2015-01-31,204820
2015-02-28,180387
2015-03-31,203631
2015-04-30,203912
2015-05-31,190721
2015-06-30,223886
2015-07-31,219702
